id,name,city,state,country,brewery_type
38871a7b-b304-459b-aa24-282321967048,Ballast Point Brewing Company,Daleville,Virginia,United States,large
1aefb103-ced0-49cb-96c2-b65a2222fb3d,Ballast Point Brewing Company,Chicago,Illinois,United States,planning
5794a61e-1fa2-45bd-b317-287ca186b919,Ballast Point Brewing Company,Anaheim,California,United States,planning
60076124-a2a2-40e7-9e4f-e73e2429777a,Ballast Point Brewing Company,Long Beach,California,United States,large
0cbb2117-5968-4d0d-a0fd-9ee7c7f53e31,Ballast Point Brewing Company,San Diego,California,United States,large
94fe77de-a7d7-42d4-a076-687e1fdaeec4,Ballast Point Brewing Company,San Diego,California,United States,large
786c56e4-c533-4181-8aec-ec976a7bde9f,Ballast Point Brewing Company - Little Italy,San Diego,California,United States,large
cb8d7ce9-114c-44b6-91de-45ad0cd2285f,Balsam Falls Brewing,Sylva,North Carolina,United States,micro
a85f70a5-1b54-43ba-8ab3-261e20f8d570,Balter Beerworks,Knoxville,Tennessee,United States,brewpub
17d563f1-e620-4a74-8d39-3486312454f2,Baltimore Washington Beer Works,Dundalk,Maryland,United States,contract
4b2cb700-2a42-4a22-8811-b15879b6b401,Bam Entertainment Center,Holland,Michigan,United States,brewpub
2b725797-9b61-4bf9-bb7f-85127e955905,Band Of Bohemia,Chicago,Illinois,United States,brewpub
063107cd-7134-41d9-b44e-f75439937878,Band of Brothers Brewing Company,Tuscaloosa,Alabama,United States,closed
56be2bfb-6de2-4c08-b707-4e5a9e27005c,Banded Brewing Company,Biddeford,Maine,United States,micro
2b5fbb61-2e0b-42ec-8d68-dcc62fe244e9,Banded Oak Brewing Company,Denver,Colorado,United States,brewpub
2d0bf6d8-1aad-42f4-8553-f78c7b90e1fd,"Bandera Ale Project, LLC",Bandera,Texas,United States,micro
29297833-9297-43fe-a9f4-4a9437a405c1,Bandit Brewing Co,Hamilton,Montana,United States,micro
3063b641-c33f-492c-bcac-f0b591221abf,Bandon Brewing Company,Bandon,Oregon,United States,brewpub
299ebba1-6bb3-4998-b4a5-e0f4fad4c443,Bandwagon Brewery,Interlaken,New York,United States,micro
d2af1d0e-cc9d-4c26-90a0-f768b9cfb344,Bang Brewing,Saint Paul,Minnesota,United States,micro
6c11ccfe-9941-4c48-acc6-75217efabbce,Bang the Drum Brewery,San Luis Obispo,California,United States,micro
cb33e61e-48cf-433e-96cd-7c336c6ef8bf,Banger Brewing Co,Las Vegas,Nevada,United States,micro
e049fe2d-95ad-4c99-8c93-439f39339b60,Bangin' Banjo Brewing Company,Pompano Beach,Florida,United States,micro
e8a8053c-22a8-4f42-90e0-5d6474477a10,Bangor Beer Co.,Bangor,Maine,United States,brewpub
5d408c7c-fb56-4012-bd83-3471f43ffc2f,Bangor Trust Brewing,Bangor,Pennsylvania,United States,brewpub
9e12b6a6-9445-4a29-818c-4b96dbd30f55,Banjo Brewing,Fayetteville,West Virginia,United States,closed
133a1850-eabe-4a10-95dc-827ae90965ee,Bank Brewing Co,Hendricks,Minnesota,United States,micro
a8a4b78e-6e6c-4c93-a1bb-e364353f25ce,Bankhead Brewing Company,Rowlett,Texas,United States,brewpub
6865f9b6-b99a-4d4c-a12a-824924ac27ea,Banning's Inc,Summersville,West Virginia,United States,micro
38ec976b-9832-425c-818e-7843b722acec,Bar 3 BBQ and Brewing,Belgrade,Montana,United States,brewpub
ddccedb0-12d1-442c-bd66-3c2fe9b0fe80,Bar D Brew House,San Saba,Texas,United States,brewpub
a834c4b5-4852-4887-aa6f-c872dfc10824,Bar Hygge / Brewery Techne,Philadelphia,Pennsylvania,United States,brewpub
08fffdf5-41f6-4445-a9a5-63d4927dc366,Baranof Island Brewing Co,Sitka,Alaska,United States,closed
2f2b9e28-3550-4e57-80bf-4fa388200ed7,Barbarian Brewing - Downtown Taproom,Boise,Idaho,United States,micro
056acce6-7847-43f3-9a24-c32ee66ae805,Barbarian Brewing - Garden City,Garden City,Idaho,United States,micro
7cdb5832-f9fb-421c-b94c-3989c6240894,"Bard's Brewery, LLC",Lees Summit,Missouri,United States,proprietor
9ae35285-00ed-4066-963c-8bfad2d16c29,Bardic Brewing and Cider,Spokane Valley,Washington,United States,micro
082f06b4-93bc-4683-9223-5b64103413e8,Bardo Brewpub,Washington,District of Columbia,United States,closed
7574d2fa-b21c-48df-a206-8ea36cbc8229,Bardwell Winery and Brewery,Mount Orab,Ohio,United States,micro
df0ca5e9-9372-4516-a191-e6bfe4c466b0,Bare Arms Brewing,Waco,Texas,United States,micro
32d22f8c-1a9a-45ea-a8b0-daf3a002fb5b,Bare Bones Brewery,Oshkosh,Wisconsin,United States,brewpub
eaccdf46-40c0-4a05-a4b8-680f0e38f913,Bare Hands Brewery,Granger,Indiana,United States,micro
97ca045f-aa1a-429e-bd93-7461954b20fc,Barebottle Brewing Company,San Francisco,California,United States,micro
1c1fec67-f169-4646-b4d4-aeda1643fafb,BareWolf Brewing,Amesbury,Massachusetts,United States,micro
87bfdb36-616c-455d-a2f8-a8dbd7408588,Barhop Brewing,Port Angeles,Washington,United States,brewpub
97af6f98-8ef7-4ad9-af77-6b5eaec076d2,Barhop Sequim,Sequim,Washington,United States,brewpub
de70c697-36e2-4f30-9c08-f15fbca43bc8,Bark Brewing Company,Greensboro,North Carolina,United States,brewpub
c51c96f4-d444-4e83-b332-924d7811d236,BarkEater Craft Brewery,Lowville,New York,United States,proprietor
2c58a683-787e-4d26-a7f0-e12e31b36e74,Barking Armadillo Brewing,Georgetown,Texas,United States,micro
4e51c656-001a-4f64-9fcd-0edc5b8e6669,Barking Duck Brewing Company,Mint Hill,North Carolina,United States,micro
63e51e47-8ece-4348-bdbc-313f2d8be6e2,Barley and Hops Grill,Frederick,Maryland,United States,brewpub
7466d420-8ee9-41b1-8794-f9618df77361,Barley Boys Brewery,Omaha,Nebraska,United States,planning
3f876682-7dcf-4465-8880-63253506e3e4,Barley Brothers Brewery,Lake Havasu City,Arizona,United States,brewpub
7a470fd0-dc8f-4324-9c42-dd1428488f7d,Barley Browns Brewpub,Baker City,Oregon,United States,micro
6267a2b4-289e-4720-8baf-6ab825f30380,Barley Creek Brewing Co,Tannersville,Pennsylvania,United States,brewpub
fbb7714c-4583-4d4d-96f4-369b4515476d,Barley Forge Brewing,Costa Mesa,California,United States,closed
fa5848d1-fd69-401e-b5ec-a59321e631b4,Barley Head Brewery,Mystic,Connecticut,United States,closed
ee28a49f-8069-428c-a379-c4121d710821,Barley Island Brewing Co,Noblesville,Indiana,United States,brewpub
5e10fcfc-9724-4622-a95d-da266c8628ee,Barley Johns Brewpub,New Richmond,Wisconsin,United States,closed
050945b3-143d-4c19-976d-be130c5b9628,Barley Johns Brewpub,New Brighton,Minnesota,United States,brewpub
ddc78de1-9059-45e3-9c38-65e714a96062,Barley Naked Brewing Company,Stafford,Virginia,United States,planning
332c432f-b52b-4d3d-a5c9-8b3d4a31976f,Barley POP! Brewing,Snohomish,Washington,United States,nano
947934b7-b0e7-4eee-81cc-8efabbfe32f7,Barley Sprouts Brewery,Gresham,Oregon,United States,brewpub
80683fda-c79f-4dc1-941a-a2b4165487fe,Barley's Brewing Company (Ale House No. 1),Columbus,Ohio,United States,brewpub
10b2fbe8-9fc3-46f8-aaa9-d61bc19dffa8,Barley's Casino and Brewing Co,Henderson,Nevada,United States,brewpub
c4ed1b9c-3e81-4419-bc5b-789c3f4f53e8,Barlows Brewery,Vancouver,Washington,United States,closed
9e1dfd14-4289-47ec-9362-362b7f8ed000,BarmHaus Brewing Co,Garden Valley,California,United States,closed
545b51b8-caf4-4c63-aea4-48910ddef4c7,Barn Brewers,Lawton,Michigan,United States,brewpub
bfb84336-c1e4-48e9-9d05-4a412b60e967,Barn Brewery,San Diego,California,United States,micro
e468fc97-eef9-4067-9f20-2df846d8ca5b,Barn Door Brewing,Dundee,Oregon,United States,micro
976cb1b1-2e1d-4b63-b8cc-003104c9af21,Barn Town Brewing Co.,West Des Moines,Iowa,United States,brewpub
5edc486d-03b2-4fe1-a794-e0a972e21bf6,Barnaby Brewing Company,Juneau,Alaska,United States,micro
57cf86a1-3d0e-4ac7-8f50-b0bae8e34d9c,Barnett and Son Brewing Company,Parker,Colorado,United States,micro
23ff0148-df41-45fd-9f11-feaf313ef149,Barnhouse Brewery,Leesburg,Virginia,United States,brewpub
f2b298d8-a498-41bc-9321-770e03376866,Barnshed Brewing,Hicksville,New York,United States,micro
c6c6e790-345d-4f46-90e3-6264d4962e1d,Barnstable Brewing,Hyannis,Massachusetts,United States,micro
54222b6c-3be1-4bf2-95b7-5085f07a6461,Barnstar Brewing,Skull Valley,Arizona,United States,micro
3a2f762e-be48-4caf-ba77-d9253f50182a,Barrage Brewing Co,Farmingdale,New York,United States,micro
225795a5-5470-4864-99f9-6310f40bb4bb,Barrel 41 Brewing Co,Neenah,Wisconsin,United States,brewpub
4fc60749-c0d0-4f94-ab92-e5bf566d455e,Barrel and Beam,Marquette,Michigan,United States,micro
d605f25e-f132-4c42-94cb-0ec7fc4fe50c,Barrel Assembly,Austin,Texas,United States,planning
75a66bb0-838f-4e86-adca-03c784fbda72,"Barrel Brothers Brewing Company, LLC",Windsor,California,United States,micro
0a857a91-0b76-4850-9594-08938b756d99,Barrel Culture Brewing And Blending,Durham,North Carolina,United States,proprietor
2907b143-57b4-49ec-aa41-07df64d1e14b,Barrel Dog Brewing,Evergreen,Colorado,United States,micro
c13feda5-f313-4dfb-be56-07cb89d5f090,Barrel Harbor Brewing Co.,Vista,California,United States,micro
26615b1f-85a5-425c-bfc9-3ed0422329db,Barrel Head Brewhouse,San Francisco,California,United States,brewpub
2949226a-b599-4e47-9c00-5e19012dd22b,Barrel House Z,Weymouth,Massachusetts,United States,micro
c7d72e4c-452f-4218-a12d-f14abd400565,Barrel Mountain Brewing,Battle Ground,Washington,United States,micro
60a0a684-e559-4865-ac34-561f9a0affeb,Barrel Oak Farm Taphouse,Delaplane,Virginia,United States,micro
4eb9962b-708d-4221-9eee-f68e2abead7a,Barrel of Monks Brewing,Boca Raton,Florida,United States,micro
e11f74dd-00c9-4b81-b284-879dc08f3132,Barrel Theory Beer Company,Saint Paul,Minnesota,United States,micro
6ea2ecc3-d933-4c8d-852c-f20db3b19976,Barreled Souls Brewing Company LLC,Saco,Maine,United States,micro
fcac3d27-e6e5-4249-821b-15a0306895bb,Barrelhouse Brewing,Paso Robles,California,United States,micro
ace9df76-b786-4d17-9be9-33a009f48ba2,Barrels & Bottles Brewery,Golden,Colorado,United States,brewpub
bd4c1883-0fa4-4ebf-84a5-750eeccb7546,Barrie Brewing Company,Gainesville,Florida,United States,planning
a6704545-a3ff-4e4d-a458-90979968fe1c,Barrier Brewing Co,Oceanside,New York,United States,micro
d92bd59c-e6ad-4311-90a0-ff2c7fa721ee,Barrington Brewery and Restaurant,Great Barrington,Massachusetts,United States,brewpub
01f591c5-3a87-4685-af4f-c4e9fccb3a47,Barrio Brewing Co,Tucson,Arizona,United States,micro
8000063a-f3ac-41e0-8c1d-ad58ba3ad562,Barrow Brewing Company,Salado,Texas,United States,micro
ed597116-57e6-472c-8cd1-41d2915d6544,Barsideous Brewing Co,Lebanon,Oregon,United States,brewpub
481b46b4-5731-45cb-a1b9-f773c55b8372,Bartlett Hall,San Francisco,California,United States,brewpub
d73def5b-b039-4331-98b7-d84bd8a18a64,Bascule Brewery And Public House,Lorain,Ohio,United States,micro
c4e818fa-6abc-440b-bdb5-c8172bb5fbd8,Base Camp Brewing Co,Portland,Oregon,United States,micro
49cb9e16-c55d-4ddc-90e6-789ca4da0992,Base Camp Provisions,Fruita,Colorado,United States,brewpub
1d7e5d18-1159-4ff0-ae9a-eb00af7d14cb,Basecamp Brewing,Lincoln,New Hampshire,United States,brewpub
4a9101f6-a7eb-461c-95c9-a0ce6bffdaeb,Basement Brewers of Texas,Kerrville,Texas,United States,micro
c9df8aa5-3a45-42fb-bac7-731e8aed32cb,Basic City Beer Co.,Waynesboro,Virginia,United States,micro
1e03e945-7418-4d87-9e61-ca95542a4580,Basic City Beer Co. (Southside RVA),Richmond,Virginia,United States,micro
4d515475-dfce-446d-bf21-62a12a4021c3,Basket Case Brewing Co,Jasper,Indiana,United States,brewpub
66e4ffa1-88da-4a41-8bf3-fea86dbcaada,Bastard Brothers Brewing Company,High Ridge,Missouri,United States,micro
469e0667-cecc-4e07-b27c-443a187baf51,Bastet Brewing,Tampa,Florida,United States,planning
52f98458-5a40-43bc-88f7-f6dbc6b4cc95,Bastion Brewing Company,Anacortes,Washington,United States,brewpub
e48f036b-e371-4e7e-b78f-08a976dc26db,Bastone Brewery,Royal Oak,Michigan,United States,brewpub
e9ce69e2-13cf-48bd-81e2-10235db692aa,Batch Brewing Co,Detroit,Michigan,United States,brewpub
a0fe534d-c9f1-4232-88cd-b918d16952d8,Batch Craft Beer and Kolaches,Austin,Texas,United States,planning
b9371de8-5c61-41c2-b2dd-9d4f5fd6eae7,Bath Brewing Company,Bath,Maine,United States,brewpub
7166c5a7-c772-44de-b0e1-fea41d5b4368,Bathtub Row Brewing Co-op,Los Alamos,New Mexico,United States,micro
8fa5ceba-e668-479e-9eb6-792be566eff2,Battered Boar Brewing Co,Edmond,Oklahoma,United States,micro
183c07fd-e383-482c-ae49-3338cc4a086d,Battery Island Brewing Company,Havre de Grace,Maryland,United States,nano
5d9e917f-4b58-41bf-9acb-a4d06fcacba5,Battery Steele Brewing,Portland,Maine,United States,micro
b630a613-c4e9-4d35-a437-beef57df6fd7,Battle BornÂ® Beer,Reno,Nevada,United States,contract
ee894df8-970e-4fcd-96fd-56a385f03aab,Battle Hill Brewing Company,Fort Ann,New York,United States,micro
247f6183-0e55-4613-bd72-06d88eee5fed,Battle Mountain Brewing Co,Castle Rock,Colorado,United States,brewpub
bbacaa05-6e27-4383-8e2d-f36e3f52b8d5,Battle Road Brewing Co,Maynard,Massachusetts,United States,micro
b5857838-ef52-47ed-b4e4-849a321374eb,Battlefield Brew Works,Gettysburg,Pennsylvania,United States,brewpub
aa5a338a-a6ac-46d1-9fb1-d376df65e0bb,Battlefield Brewing Co,Fredericksburg,Virginia,United States,brewpub
cbe608f9-a825-478c-bdab-ef2359ab53c5,BattleHops Brewing,Katy,Texas,United States,planning
a3d48843-21ee-44be-9f51-d83784bf12f7,Battlemage Brewing Co,Vista,California,United States,micro
45bf9811-0d89-40c3-a020-2d2638a0c932,Bauhaus Brew Labs,Minneapolis,Minnesota,United States,micro
e5b27570-2203-47b4-b92a-92e8eb46a4f8,Bavarian Bierhaus,Glendale,Wisconsin,United States,brewpub
f5d36db3-999a-49b8-84e0-7416f86bd23a,Bavarian Brothers Brewing,Shepherdstown,West Virginia,United States,brewpub
9c9033e3-8657-4d05-af18-5bc1d3077810,Bawden Street Brewing Company,Ketchikan,Alaska,United States,micro
8fb49b63-7bf4-489e-ab18-bf77a99dfc34,"Baxter Brewing Co, LLC",Lewiston,Maine,United States,regional
b39a23d8-56f2-48a3-b505-3f460935ec54,Bay Brewing Company,Miami,Florida,United States,planning
decc7931-94cf-4acb-badc-4b3ab00736be,Bay Bridge Brewing Co,Chula Vista,California,United States,micro
ee153c57-00c1-4321-8ae7-473a3cb65fa2,Bay City Brewing Co.,San Diego,California,United States,micro
eb869777-2904-4e42-bff5-c3251b88735a,Bay State Beer Company,Sturbridge,Massachusetts,United States,micro
ee95babd-8312-4f94-8c5a-a411c1dbd999,Bayern Brewing Inc.,Missoula,Montana,United States,micro
fa0b9910-a718-4a33-ace8-59e9def925f6,Bayonet Cider Company,Pittsburgh,Pennsylvania,United States,planning
faabb5c6-fc44-4300-84cd-66f8af67e8fd,Bayou Teche Brewing,Arnaudville,Louisiana,United States,micro
b6a77bad-f595-40f7-9741-ed4c63d804e1,BBGB Brewery And Hop Farm,North Aurora,Illinois,United States,brewpub
a30cdbff-d7d7-48b2-8aa1-90a25758ad02,BDD Brewing Company,Rocky Mount,North Carolina,United States,micro
ad77c6d8-4801-47a3-b9a2-28cb708ba512,Beach Cat Brewing,Blaine,Washington,United States,micro
0585bea4-0b4b-4933-9770-df4c124618c7,Beach Chalet Brewing Co,San Francisco,California,United States,brewpub
2ba06f5f-f88d-472c-a281-cea7f32c7d36,Beach Grease Beer Company,Vista,California,United States,micro
864c6024-1ead-484f-9a4c-71572c000060,Beach Haus Brewery,Belmar,New Jersey,United States,micro
827042d6-0920-484e-94ae-6f8ef520cd74,BeachFly Brewing Company,Indian Harbour Beach,Florida,United States,planning
4f5f6278-99db-45cf-9ed3-72744cd475d4,Beachside Brew Pub,Ormond Beach,Florida,United States,micro
dfefae25-ded6-4109-b6ed-e494a393dc07,Beachwood BBQ & Brewing,Long Beach,California,United States,brewpub
8a7df4b6-5ea6-4ca2-bb72-8b9813cb1e62,Beachwood Blendery,Long Beach,California,United States,micro
67b706ab-6f63-4178-a09c-fdd2119b6b32,Beachwood Brewing,Huntington Beach,California,United States,micro
8f3af559-423d-42c8-903e-fe45750307cb,Beale St Brewing Co,Memphis,Tennessee,United States,planning
797a05a9-52b7-4d53-b0fe-f89237eaffc5,Beale's,Bedford,Virginia,United States,brewpub
5703ac6f-9a97-4529-b62e-7034433e0636,Bear and Bramble Brewing Company,Easthampton,Massachusetts,United States,micro
70141f89-287c-496b-8379-bdef1a8f4d0d,Bear Bones Beer,Bridgton,Maine,United States,micro
25a5fef8-192f-4cd3-95b2-9d0a903354f5,Bear Bones Beer,Lewiston,Maine,United States,micro
09e6754a-6a78-486d-8baf-e47ea63612f7,Bear Chase Brewing Company,Bluemont,Virginia,United States,planning
c682b36a-29b9-429f-b109-e75251bb6cd8,Bear Creek Brews,Bear Creek,North Carolina,United States,micro
7ce869c5-a47a-4bab-ac9f-775ee05a0a2e,Bear Island Brewing Company,Boise,Idaho,United States,micro
c316f64a-b4d1-40f5-a5b3-65cc2498cbc5,Bear Republic Brewing Co,Healdsburg,California,United States,regional
13209af8-ee4b-40f6-8396-17ecb6ff09ff,Bear Republic Brewing Co - Production facility,Cloverdale,California,United States,regional
9d17cc50-aa5b-41a1-9aa7-2ae4dd82e743,Bear Republic Brewing Co Pub & Restaurant - Lakeside,Rohnert Park,California,United States,brewpub
05d9957f-92a7-4616-baeb-9f85fa170f22,Bear Roots Brewing Company,Vista,California,United States,micro
a24f319e-eb59-4658-b104-3437dbb34068,Beara Brewing Co.,Portsmouth,New Hampshire,United States,micro
cfd1342e-ac6e-4c57-9d5c-c120c6d7468b,Beard Engine Brewing Co,Alba,Missouri,United States,micro
3a8c6632-e9df-4d42-9adb-a2cb5c6863c8,Bearded Fox Brewing Co.,Tomball,Texas,United States,micro
667547fa-dcf1-4b05-9f59-53c6c7a24847,Bearded Iris Brewing,Nashville,Tennessee,United States,micro
6bece4ab-f1f5-487e-a326-150ee9487d0b,Bearded Owl Brewing,Peoria,Illinois,United States,brewpub
b4e2e758-52bb-4745-b36a-6732aae2a4c2,Beards Brewery,Petoskey,Michigan,United States,brewpub
882b9abc-a864-42f2-9cc3-f35286b0aaec,Beards Brewery Production Facility,Charlevoix,Michigan,United States,micro
9ba20e75-2968-42ad-b08d-8241c134deeb,Beardslee Public House,Bothell,Washington,United States,brewpub
b534a072-f086-416b-bfce-3efdcba1784b,Bearpaw River Brewing Co,Wasilla,Alaska,United States,micro
a2a4f05a-7e2d-4b7c-a22f-45f90db7d334,BearWaters Brewing Co,Canton,North Carolina,United States,brewpub
713bb4bb-a85b-490f-aae2-9d08fcdc094f,Beaver Beer Co,Westport,Connecticut,United States,closed
571e446c-b17d-40ba-98b1-a60daa9bb961,Beaver Brewery At Mo's Place,Beaver,Kansas,United States,brewpub
c0b53d0f-5c81-435b-920d-a193e02e1b73,Beaver Brewing Co,Beaver Falls,Pennsylvania,United States,brewpub
ef663619-6faa-4478-b754-c54f6f5cc823,Beaver Creek Brewery,Wibaux,Montana,United States,micro
2ca3add8-8d9b-4195-a269-5cc0d4afcc07,Beaver Island Brewing Company,Saint Cloud,Minnesota,United States,micro
92089237-a5bc-40cc-b7c8-b666f1db822a,Beaver Street Brewery,Flagstaff,Arizona,United States,brewpub
4fc62fdf-21cf-4b30-9f08-f40ee4ffac46,Beaverhead Brewing Co,Dillon,Montana,United States,micro
40b45277-e99b-4068-894b-b4fb9fbf987f,Beavers Bend Brewery,Broken Bow,Oklahoma,United States,micro
047d4126-a132-4123-8e9a-aba351f31031,Bedlam Brewing LLC,Staunton,Virginia,United States,brewpub
53d076da-4ee2-491f-9513-f2bee77c3688,Bee's Knees Ale House,Versailles,Missouri,United States,brewpub
4e43ccbc-bc47-405d-a48b-1d928c5ca462,Beech Mountain Brewing Company,Beech Mountain,North Carolina,United States,micro
a0adf1e8-ce6a-4c06-a605-434032d6fa18,Beehive Basin Brewery,Big Sky,Montana,United States,micro
98b4c7f1-cdf7-465b-a41c-ab456bfd6a61,Beer Army,New Bern,North Carolina,United States,brewpub
d5fd0450-160c-444f-a9b3-e027aed21cf4,Beer By Design Brewery,Thornton,Colorado,United States,contract
4d71267a-d27f-4322-afc6-403e860fc107,Beer Church Brewing Company,New Buffalo,Michigan,United States,contract
d137a8cd-c65a-42c7-b537-b6e98b46c7af,Beer Engine,Danville,Kentucky,United States,micro
ccad31bf-f381-4f58-a204-993f59e3029f,Beer Hound Brewery,Culpeper,Virginia,United States,contract
1bfba23f-2815-4f28-9d5d-37bca2306903,Beer Is Good Brewing Company,Norman,Oklahoma,United States,micro
bf244193-89cd-4321-906c-abda26f7199d,Beer Lab HI - Beretania,Honolulu,Hawaii,United States,micro
cd6359e5-3449-49a1-aa3d-23e0bfc8b2d8,Beer Lab HI - Pearlridge,Aiea,Hawaii,United States,brewpub
8b27739b-7bf1-4e11-ae31-920941115b64,Beer Lab HI - Puck's Alley,Honolulu,Hawaii,United States,brewpub
3c2c022b-b5c3-438e-b7fc-67b76b715f86,Beer Naked Brewery,Marlboro,Vermont,United States,brewpub
a8a27ab9-3403-4fa9-a852-ceb6fe938af4,Beer On Earth,Providence,Rhode Island,United States,micro
7aa429f1-a3c8-4ff8-b2c3-18a451dee621,Beer Religion,Winter Park,Florida,United States,planning
2d71ef89-cdf4-4e5a-b862-14aca5e47c93,"Beer Research Institute, The",Mesa,Arizona,United States,brewpub
0d1319b0-3903-4e0d-88a1-7994da395a3c,Beer Thug Brewing Company,Bell,California,United States,micro
36e42b14-6bb0-4bba-b9d4-662def2778a6,Beer Tree Brew Co,Port Crane,New York,United States,micro
b2acd8dd-3606-4794-bddb-db8e476f5ef2,Beer Valley Brewing Co,Ontario,Oregon,United States,micro
cbce47ad-2da8-4de9-806f-9c8e3fb39f76,Beerded Brothers Brewing,Vancouver,Washington,United States,closed
09c40072-dae9-445b-a8e5-574ac4c9371a,Beerfoot Beach Bar,Galveston,Texas,United States,micro
01883283-4a13-4857-9aad-e06298863ff3,Begyle Brewing,Chicago,Illinois,United States,micro
8617a78e-e352-479d-adfd-8c1cb2aef36a,Belching Beaver Brewery,Oceanside,California,United States,regional
a349e5e8-16d6-47e1-8c62-4403a2709927,Belching Beaver Brewery Tavern & Grill,Vista,California,United States,brewpub
93cacbb3-3e6b-47a9-a446-43ad639e6762,Belching Beaver Brewery Vista,Vista,California,United States,micro
c351a7a3-6003-4573-962c-16d51a56bd53,Belding Brewing Company,Belding,Michigan,United States,planning
ebb8c392-eddb-44c8-9561-44f9186b8518,Belfast Bay Brewing Co,Belfast,Maine,United States,contract
20ebe2cc-2803-4085-aada-cc38ea1a1f74,Belford Brewing Company,Belford,New Jersey,United States,micro
43fd7230-116c-4c72-a9d3-5bd96411c362,Belgian Mare Brewery,Alstead,New Hampshire,United States,closed
753c642c-4239-427f-a7e1-7c8d2d4f28e3,"Bell's Brewery, Inc",Galesburg,Michigan,United States,regional
ddb10d3b-41f8-4a89-a91a-5e751230f8ec,Bell's Eccentric Cafe,Kalamazoo,Michigan,United States,brewpub
767cf890-0184-4c32-afd8-0260ce1a0f0b,Bella Casa Di Vino,Saint Clair,Michigan,United States,brewpub
5ce26e95-3deb-4b79-be7d-3d7962abc3f3,Belle Isle Restaurant and Brewing Co,Oklahoma City,Oklahoma,United States,brewpub
262a1ab1-6ea6-445e-bd22-5d56d3877287,Bellefonte Brewing Co,Wilmington,Delaware,United States,micro
098131e3-d4fb-4b66-b969-525867ea43e8,Bellevue Brewing Spring District Brewpub,Bellevue,Washington,United States,brewpub
d91eef0b-b1b1-40f8-9895-b92c6e865027,Bellport Brewing Company,Rocky Point,New York,United States,proprietor
6c1b68ee-5a2c-4572-9412-aa97f5c174f6,Belltown Brewery,Seattle,Washington,United States,closed
7258dd32-e31a-42a1-ad47-68b29e59bfef,Bellwether Brewing Co,Spokane,Washington,United States,micro
3a6fa1f2-5baa-48b0-ab62-17580ee59c80,Belly Love Brewing Company,Purcellville,Virginia,United States,brewpub
1fcbc3b2-91be-4668-9519-e0ec141e1ec6,Belly Up Beer Company,Western Springs,Illinois,United States,micro
b5c1920a-6015-4f9e-9ba6-58e654fe2138,Belmont Brewing Co,Long Beach,California,United States,brewpub
0825c760-b25e-4d4d-ac6f-67498bffe8f6,Below the Radar Brewing Co,Huntsville,Alabama,United States,closed
3e8bc011-fde9-480c-aed4-b1aa9a99fa57,Beltway Brewing Company,Sterling,Virginia,United States,micro
e99c9fda-b861-4dc4-99bb-58b685654f4f,Bemidji Brewing Company,Bemidji,Minnesota,United States,brewpub
80fb35c8-eef8-49f7-8d97-ed0a432d52c3,Ben's Brewing Station,Yankton,South Dakota,United States,micro
db8a8a89-3084-4632-8215-36c9446426b5,Ben's Tune-Up / Ben's Beer,Asheville,North Carolina,United States,brewpub
ef1075c7-0384-4bfe-8034-2ba2e99a5a0c,Benchmark Brewing Co,San Diego,California,United States,closed
b644eedc-dda5-49a4-b05f-8baed4791d41,Benchtop Brewing Company,Norfolk,Virginia,United States,micro
66d441d7-df24-4f32-83be-9a80d9d63951,Bend Brewing Co,Bend,Oregon,United States,brewpub
58d75aca-9aef-48d1-b81a-0d085c4f4da5,Bend Brewing High Desert,Bend,Oregon,United States,closed
2740427b-cb76-4b45-bb8d-364e82541041,Benford Brewing Co.,Lancaster,South Carolina,United States,micro
71531995-c5a9-42fc-8e1e-04b3b57f13b5,"Bengal Brewing, LLC.",Spring Lake Park,Minnesota,United States,planning
903f91f9-2c57-4909-87f7-fa268e44d454,Benjamin Beer Co,Racine,Wisconsin,United States,closed
74266e58-c60c-4eed-bb2a-e582ac87c18c,Bennidito's Brewpub,Spokane,Washington,United States,brewpub
d20b7fb9-43a2-4ee6-bc77-46a26866cbfa,Benny Boy Brewing,Los Angeles,California,United States,micro
709f000d-826d-45e8-ab4f-c89137a58790,Benny Brewing Co.,Wilkes Barre,Pennsylvania,United States,micro
d19a5bc3-75b2-4119-b18d-fec643a1a3bc,Benoit-Casper Brewing,Richmond,California,United States,micro
c74f06ec-3978-451b-88b4-92d813b11903,Benson Brewery,Omaha,Nebraska,United States,brewpub
82a77cad-f8b2-42ed-9427-ba12789ff73f,Bent Barley Brewing Co,Centennial,Colorado,United States,micro
d246dbd2-5991-48f5-9e47-3bca8b6027f0,Bent Bine Brew Co. LLC,Belfair,Washington,United States,brewpub
449a1e99-45aa-40d0-a3a8-d825919641d6,Bent Brewstillery,Roseville,Minnesota,United States,micro
f4431225-2c10-4479-9ece-0090a958c1c1,Bent Hill Brewery,Randolph,Vermont,United States,micro
bdd49c54-8f0c-4e5f-8757-802bed30d8c9,Bent Kettle Brewing Company,Fort Atkinson,Wisconsin,United States,closed
8b43bd7c-41f0-4865-a9cf-0d82a7b53dcb,Bent Paddle Brewing Co,Duluth,Minnesota,United States,regional
5e6cbfb1-f958-47d5-9a19-d8a639216888,Bent River Brewing Co,Burlington,Iowa,United States,brewpub
457f03ac-e315-4d9a-9a66-f091e90698da,Bent River Brewing Co,Moline,Illinois,United States,brewpub
